Rank,Feature_Name,Importance_Score,Feature_Type
392,seq_1_2_2_3_2_3_4_5_6_6_6_6_6_6_6_2,0.0,Sequence
393,seq_1_2_3_3_4_6_6_6_6_6,0.0,Sequence
394,seq_1_2_3_3_5_6_6_6_6_6,0.0,Sequence
395,seq_1_2_2_3_3_3_3_3_3_3_4_5_6_6_6_6,0.0,Sequence
396,seq_1_2_2_3_2_4_5_6_6_6_6_2_2_2,0.0,Sequence
397,seq_1_2_3_4_6_6,0.0,Sequence
398,seq_1_2_2_3_2_4_5_6_6_6_6,0.0,Sequence
399,seq_1_2_2_3_2_3_5_6_6_6_6,0.0,Sequence
400,seq_1_2_4_5_6_6_6_6_6,0.0,Sequence
401,seq_1_3_2_2_2_3_4_5_5_6_6_6_6_6_1_2_2_2,0.0,Sequence
402,seq_1_3_2_2_2_3_4_5_6_6_6_6,0.0,Sequence
403,seq_1_2_2_3_2_3_4_6_6_6_6_1_2_2_2,0.0,Sequence
404,seq_1_3_2_2_3_3_6_6,0.0,Sequence
405,seq_1_3_2_2_3_4_5_6_6_6_6_6_6_6,0.0,Sequence
406,seq_1_2_3_3_4_5_6_6_6_6_6,0.0,Sequence
407,ex_5_5_1_2_2_2_2,0.0,Excess
408,ex_4_3_5,0.0,Excess
409,seq_1_3_2_2_4_6_6_6_6,0.0,Sequence
410,ex_4_4_4_4_4_4_4_4_4,0.0,Excess
411,ex_3_3_3_3_3_3_3_3_4,0.0,Excess
412,seq_1_2_2_3_2_3_4_5_6_6_6_1_2_2,0.0,Sequence
413,seq_1_5_6_6_6_6,0.0,Sequence
414,seq_2_2_1_2_2_1_2_3_3_3_4_5_6_6_6,0.0,Sequence
415,seq_2_2_1_2_3_2_2_3_4_5_6_6_6_6_1_2_2,0.0,Sequence
416,seq_2_2_2_1_2_2_2_3_2_2_4_5_6_6_6_6_1_2_2_2,0.0,Sequence
417,ex_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_5,0.0,Excess
418,seq_2_2_2_3_3_3_4_5_6_6_6_6_2_2,0.0,Sequence
419,seq_1_2_3_3_4_5_6_6_6_6_6_6,0.0,Sequence
420,ex_3_3_3_3_3_4,0.0,Excess
421,seq_1_2_2_2_3_3_3_4_5_6_6_6,0.0,Sequence
422,ex_3_3_5_1_2_2_2_2_2,0.0,Excess
423,ex_3_3_5_1_2_2_2,0.0,Excess
424,seq_1_2_2_4_5_6_6_6_6,0.0,Sequence
425,seq_1_2_3_2_2_3_4_4_5_6_6_6_6,0.0,Sequence
426,seq_1_2_3_2_2_3_4_5_5_6_6,0.0,Sequence
427,seq_1_2_3_2_2_3_4_5_6_6_6_6,0.0,Sequence
428,seq_1_2_3_2_2_3_4_5_6_6_6_6_1_2_2_2,0.0,Sequence
429,ex_1_1_1_1_1_1_1_1_2,0.0,Excess
430,seq_1_2_3_2_2_3_4_5_6_6_6_6_6_1_2_2_2,0.0,Sequence
431,seq_1_2_2_3_3_4_5_6_6_6_6_6_6,0.0,Sequence
432,seq_1_2_3_2_2_3_4_5_6_6_6_6_6_6_6_6_6_6_6_6_6_6_6,0.0,Sequence
433,seq_1_2_3_2_2_3_5_6_6_6_6_1_2_2_2,0.0,Sequence
434,seq_1_2_3_2_2_3_6_6_6_6_6,0.0,Sequence
435,seq_1_2_2_3_3_4_5_6_6_6_6_2_2_2,0.0,Sequence
436,seq_1_2_2_3_3_3_4_5_6_6_6_6,0.0,Sequence
437,ex_3_3_5_2_2_2_2,0.0,Excess
438,seq_1_2_3_2_3_4_5_6_6_6_6,0.0,Sequence
439,seq_1_2_2_3_3_4_5_5_6_6_6_6_6_6_6,0.0,Sequence
440,seq_1_2_3_2_3_4_5_6_6_6_6_6,0.0,Sequence
441,seq_1_2_3_2_3_4_6_6_6,0.0,Sequence
442,ex_3_3_5_1_1,0.0,Excess
443,seq_1_2_2_3_3_4_5_5_6_6_6_6,0.0,Sequence
444,seq_1_2_2_3_3_4_4_5_6_6_6_6_6_6,0.0,Sequence
445,seq_1_2_3_3_3_2_3_2_3_4_5_6_6_6_6_2_2_2,0.0,Sequence
446,seq_1_2_3_3_3_3_2_5_5_5_6_6_6_1_2_2_2,0.0,Sequence
447,seq_1_2_2_3_3_4_4_4_4_5_6_6_6_6_6_6_6,0.0,Sequence
448,seq_1_2_2_3_3_4_4_4_4_5_6_6_6_6,0.0,Sequence
449,seq_2_2_2_3_3_4_4_4_4_4_5_6_6_6_6,0.0,Sequence
450,seq_2_2_2_3_3_4_5_6_6_6,0.0,Sequence
451,seq_1_2_2_3_2_3_4_5_5_6_6_6_6_2_2_2,0.0,Sequence
452,seq_3_3_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_5_6_6_6_6_6_6,0.0,Sequence
453,ex_4_4_4_4_4_4_4_4_5,0.0,Excess
454,seq_3_3_3_3_3_3_3_3_3_3_3_3_4_4_4_4_4_4_4_4_6_6_6,0.0,Sequence
455,seq_1_2_2_2_3_3_4_5_6_6_6_6_6_1_2_1_2_2_2,0.0,Sequence
456,seq_3_3_3_3_3_3_3_3_4_4_4_4_4_4_4_4_5_6_6_6,0.0,Sequence
457,seq_1_2_2_2_3_3_4_5_6_6_6_6_1_2_2_2,0.0,Sequence
458,seq_3_3_3_3_3_4_5_6_6_6_6,0.0,Sequence
459,seq_3_3_3_3_3_4_5_6_6_6_6_6_6_6,0.0,Sequence
460,seq_3_3_3_3_3_4_6_6_6,0.0,Sequence
461,ex_5_1_2_1_2_2_2_2,0.0,Excess
462,seq_3_3_3_4_4_5_6_6_6_6,0.0,Sequence
463,ex_5_2_2,0.0,Excess
464,seq_3_3_3_4_5_6_6_6_6_6,0.0,Sequence
465,seq_1_2_2_2_3_3_4_4_5_6_6_6_6_6_6_6_6_6_6,0.0,Sequence
466,seq_2_2_2_3_3_4_6,0.0,Sequence
467,seq_1_2_2_2_3_3_4_4_4_5_6_6_6_6_6_6,0.0,Sequence
468,seq_3_3_4_4_4_4_5_6_6_6_6_6_6_6,0.0,Sequence
469,ex_3_3_3_3_3_3_3_3_3_3_3_3_4,0.0,Excess
470,seq_3_3_4_4_4_5_6_6,0.0,Sequence
471,seq_3_3_4_4_4_5_6_6_6_6,0.0,Sequence
472,seq_3_3_4_4_4_5_6_6_6_6_6,0.0,Sequence
473,seq_1_2_2_2_3_3_4_4_4_4_4_4_4_5_6_6_6,0.0,Sequence
474,seq_3_3_4_5_5_6_6_6,0.0,Sequence
475,seq_1_2_2_2_3_3_3_4_5_6_6_6_6_6_6,0.0,Sequence
476,seq_1_2_2_2_3_3_3_4_5_6_6_6_6_6,0.0,Sequence
477,ex_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_4,0.0,Excess
478,seq_1_2_2_3_5_6,0.0,Sequence
479,seq_1_2_2_2_3_3_4_6_6_6_6_6,0.0,Sequence
480,seq_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_5_6_6_6_6_6,0.0,Sequence
481,ex_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_5,0.0,Excess
482,seq_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_3_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_4_5_6_6_6_6,0.0,Sequence
483,seq_2_2_2_3_3_4_6_6_6_6,0.0,Sequence
484,seq_1_2_2_2_5_6_6_6_6_6,0.0,Sequence
485,seq_1_2_2_2_4_5_5_6,0.0,Sequence
486,seq_2_2_2_3_4_5_6_6_6,0.0,Sequence
487,seq_2_2_2_5_6_6_6,0.0,Sequence
488,seq_1_2_2_2_3_6_6_6,0.0,Sequence
489,seq_1_2_2_2_3_5_6,0.0,Sequence
490,seq_2_2_3_3_4_6_6,0.0,Sequence
491,seq_1_2_2_2_3_4_6_6_6_6,0.0,Sequence
492,seq_1_2_2_2_3_4_5_6_6_6_6_6,0.0,Sequence
493,seq_2_2_3_4_6_6_6,0.0,Sequence
494,seq_2_3_2_2_3_4_5_6_6_6_6,0.0,Sequence
495,seq_1_2_2_2_3_4_4_6_6_6_6,0.0,Sequence
496,seq_1_2_2_2_3_4_4_5_6_6_6_6_6,0.0,Sequence
497,seq_1_2_2_2_3_4_4_4_4_4_4_4_5_6_6_6_6,0.0,Sequence
498,seq_2_3_3_4_6_6,0.0,Sequence
499,seq_2_3_3_5_6_1,0.0,Sequence
500,seq_2_3_3_5_6_6_6_1_2_2_2,0.0,Sequence
501,seq_1_2_2_2_3_3_5_6_6_6_6_6_6_2_2_2,0.0,Sequence
502,seq_2_3_4_5_6_6_6_6,0.0,Sequence
503,seq_2_3_5_6_6_6_6_6_6_6_6,0.0,Sequence
504,seq_3_2_2_2_3_4_6_6_6_6_6_1_2_2_2,0.0,Sequence
505,seq_3_2_2_3_4_5_6_6_6,0.0,Sequence
506,seq_3_3_2_2_2_3_4_5_6_6_6,0.0,Sequence
507,seq_1_2_2_2_3_3_5_6_6_6_6_1_2_2_2_2,0.0,Sequence
508,ex_5_5_2_2_2_2,0.0,Excess
